trafo_id,name,std_type,hv_bus,lv_bus,sn_mva,vn_hv_kv,vn_lv_kv,vk_percent,vkr_percent,pfe_kw,i0_percent,shift_degree,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_step_degree,tap_pos,parallel,df,in_service,tap_changer_type,voltage_level_hv_kv,voltage_level_lv_kv
812,,,0,832,9900.0,275.0,132.0,824.9762667186,13.365,0.0,0.0025353535,0.0,hv,0.0,,,0.53,,-1.0,1,1.0,True,Ratio,275.0,132.0
813,,,363,936,9900.0,400.0,132.0,832.8618112796,11.088,0.0,0.0024444444,0.0,hv,0.0,,,3.37,,1.0,1,1.0,True,Ratio,400.0,132.0
814,,,363,936,9900.0,400.0,132.0,832.8579102254,10.791,0.0,0.0024646465,0.0,hv,0.0,,,3.39,,1.0,1,1.0,True,Ratio,400.0,132.0
815,,,347,937,9900.0,400.0,275.0,224.7483382386,2.871,0.0,-0.0547575758,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
816,,,347,937,9900.0,400.0,275.0,277.212887379,2.673,0.0,-0.0568484848,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
817,,,937,938,9900.0,275.0,132.0,1216.0683688165,29.106,0.0,0.0072222222,0.0,hv,0.0,,,2.57,,-1.0,1,1.0,True,Ratio,275.0,132.0
818,,,382,939,9900.0,400.0,132.0,824.9578757446,12.177,0.0,0.0027676768,0.0,hv,0.0,,,4.75,,-1.0,1,1.0,True,Ratio,400.0,132.0
819,,,380,939,9900.0,400.0,132.0,811.8126586208,13.464,0.0,0.0025959596,0.0,hv,0.0,,,5.0,,-1.0,1,1.0,True,Ratio,400.0,132.0
820,,,380,940,9900.0,400.0,132.0,815.9700896338,13.464,0.0,0.0025252525,0.0,hv,0.0,,,4.82,,-1.0,1,1.0,True,Ratio,400.0,132.0
821,,,380,939,9900.0,400.0,132.0,787.9079868697,10.197,0.0,0.0024646465,0.0,hv,0.0,,,4.4,,-1.0,1,1.0,True,Ratio,400.0,132.0
822,,,380,940,9900.0,400.0,132.0,823.3957126589,13.563,0.0,0.0026060606,0.0,hv,0.0,,,4.81,,-1.0,1,1.0,True,Ratio,400.0,132.0
823,,,382,940,9900.0,400.0,132.0,783.7058232181,13.761,0.0,0.0032020202,0.0,hv,0.0,,,5.0,,-1.0,1,1.0,True,Ratio,400.0,132.0
824,,,559,917,9900.0,275.0,66.0,1095.0351692366,29.304,0.0,0.010010101,0.0,hv,0.0,,,4.37,,-1.0,1,1.0,True,Ratio,275.0,66.0
825,,,559,941,9900.0,275.0,66.0,1090.086950048,29.304,0.0,0.0104747475,0.0,hv,0.0,,,10.75,,1.0,1,1.0,True,Ratio,275.0,66.0
826,,,283,658,9900.0,400.0,132.0,783.7058232181,13.761,0.0,0.0032020202,0.0,hv,0.0,,,3.38,,-1.0,1,1.0,True,Ratio,400.0,132.0
827,,,575,942,9900.0,275.0,33.0,2938.2848311069,62.172,0.0,0.0017474747,0.0,hv,0.0,,,2.59,,-1.0,1,1.0,True,Ratio,275.0,33.0
828,,,576,942,9900.0,275.0,33.0,2938.2848311069,62.172,0.0,0.0017474747,0.0,hv,0.0,,,2.59,,-1.0,1,1.0,True,Ratio,275.0,33.0
829,,,457,681,9900.0,275.0,132.0,844.2902314518,19.107,0.0,0.004040404,0.0,hv,0.0,,,6.15,,1.0,1,1.0,True,Ratio,275.0,132.0
830,,,299,681,9900.0,400.0,132.0,825.1248110789,16.137,0.0,0.0032020202,0.0,hv,0.0,,,7.5,,1.0,1,1.0,True,Ratio,400.0,132.0
831,,,324,481,9900.0,400.0,275.0,158.4089406852,1.683,0.0,0.0046464646,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
832,,,481,943,9900.0,275.0,66.0,1641.7036152744,35.442,0.0,0.0129090909,0.0,hv,0.0,,,4.0,,-1.0,1,1.0,True,Ratio,275.0,66.0
833,,,481,943,9900.0,275.0,66.0,1666.4823736593,37.026,0.0,0.0142929293,0.0,hv,0.0,,,3.9,,-1.0,1,1.0,True,Ratio,275.0,66.0
834,,,481,943,9900.0,275.0,66.0,1641.7302562632,44.649,0.0,0.0056868687,0.0,hv,0.0,,,3.27,,-1.0,1,1.0,True,Ratio,275.0,66.0
835,,,376,944,9900.0,400.0,132.0,836.1394007132,11.88,0.0,0.0023636364,0.0,hv,0.0,,,5.0,,-1.0,1,1.0,True,Ratio,400.0,132.0
836,,,376,559,9900.0,400.0,275.0,257.4092144505,2.178,0.0,-0.0128686869,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
837,,,376,581,9900.0,400.0,275.0,254.7363111396,2.178,0.0,0.004959596,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
838,,,515,945,9900.0,275.0,132.0,858.0095375816,11.385,0.0,0.0025353535,0.0,hv,0.0,,,4.07,,-1.0,1,1.0,True,Ratio,275.0,132.0
839,,,515,945,9900.0,275.0,132.0,858.0095375816,11.385,0.0,0.0025353535,0.0,hv,0.0,,,4.07,,-1.0,1,1.0,True,Ratio,275.0,132.0
840,,,329,946,9900.0,400.0,132.0,791.9628803176,9.9,0.0,0.0032020202,0.0,hv,0.0,,,5.0,,-1.0,1,1.0,True,Ratio,400.0,132.0
841,,,329,947,9900.0,400.0,132.0,783.7516312404,10.296,0.0,0.0032020202,0.0,hv,0.0,,,3.23,,1.0,1,1.0,True,Ratio,400.0,132.0
842,,,328,946,9900.0,400.0,132.0,792.0188407134,13.662,0.0,0.0031111111,0.0,hv,0.0,,,3.05,,-1.0,1,1.0,True,Ratio,400.0,132.0
843,,,376,944,9900.0,400.0,132.0,830.796798721,12.078,0.0,0.0023535354,0.0,hv,0.0,,,5.0,,-1.0,1,1.0,True,Ratio,400.0,132.0
844,,,376,559,9900.0,400.0,275.0,254.7363111396,2.178,0.0,-0.0112525253,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
845,,,948,597,9900.0,400.0,275.0,258.993158095,2.178,0.0,0.004959596,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
846,,,410,598,9900.0,400.0,275.0,258.2003700714,2.079,0.0,0.004959596,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
847,,,521,949,9900.0,275.0,132.0,862.1684862717,11.484,0.0,0.0,0.0,hv,0.0,,,4.8,,-1.0,1,1.0,True,Ratio,275.0,132.0
848,,,544,717,9900.0,275.0,132.0,865.0120000428,9.207,0.0,0.0018989899,0.0,hv,0.0,,,9.87,,1.0,1,1.0,True,Ratio,275.0,132.0
849,,,396,950,9900.0,400.0,132.0,787.9054492545,9.999,0.0,0.0106464646,0.0,hv,0.0,,,4.13,,1.0,1,1.0,True,Ratio,400.0,132.0
850,,,396,950,9900.0,400.0,132.0,787.9054492545,9.999,0.0,0.0032020202,0.0,hv,0.0,,,4.13,,1.0,1,1.0,True,Ratio,400.0,132.0
851,,,396,951,9900.0,400.0,132.0,791.9628803176,9.9,0.0,0.0032020202,0.0,hv,0.0,,,4.18,,1.0,1,1.0,True,Ratio,400.0,132.0
852,,,396,951,9900.0,400.0,132.0,791.9666486728,10.197,0.0,0.0025757576,0.0,hv,0.0,,,4.09,,1.0,1,1.0,True,Ratio,400.0,132.0
853,,,452,952,9900.0,275.0,132.0,1237.8216092091,28.215,0.0,0.0072222222,0.0,hv,0.0,,,0.72,,1.0,1,1.0,True,Ratio,275.0,132.0
854,,,452,953,9900.0,275.0,132.0,825.1724828695,18.414,0.0,0.0025353535,0.0,hv,0.0,,,9.34,,1.0,1,1.0,True,Ratio,275.0,132.0
855,,,452,953,9900.0,275.0,132.0,825.1724828695,18.414,0.0,0.0025353535,0.0,hv,0.0,,,9.34,,1.0,1,1.0,True,Ratio,275.0,132.0
856,,,452,953,9900.0,275.0,132.0,825.1724828695,18.414,0.0,0.0025353535,0.0,hv,0.0,,,9.34,,1.0,1,1.0,True,Ratio,275.0,132.0
857,,,586,954,9900.0,275.0,132.0,860.0832042832,10.989,0.0,0.0066565657,0.0,hv,0.0,,,15.0,,1.0,1,1.0,True,Ratio,275.0,132.0
858,,,586,954,9900.0,275.0,132.0,860.0832042832,10.989,0.0,0.0084848485,0.0,hv,0.0,,,15.0,,-1.0,1,1.0,True,Ratio,275.0,132.0
859,,,586,954,9900.0,275.0,132.0,800.746743497,19.305,0.0,0.0054040404,0.0,hv,0.0,,,9.56,,-1.0,1,1.0,True,Ratio,275.0,132.0
860,,,586,954,9900.0,275.0,132.0,803.525131032,19.602,0.0,0.0051111111,0.0,hv,0.0,,,9.56,,-1.0,1,1.0,True,Ratio,275.0,132.0
861,,,479,687,9900.0,275.0,132.0,795.6830042278,13.761,0.0,0.0010909091,0.0,hv,0.0,,,5.99,,1.0,1,1.0,True,Ratio,275.0,132.0
862,,,427,955,9900.0,400.0,132.0,849.7262505613,13.563,0.0,0.0032020202,0.0,hv,0.0,,,8.06,,1.0,1,1.0,True,Ratio,400.0,132.0
863,,,427,955,9900.0,400.0,132.0,825.0125663043,15.444,0.0,0.0088787879,0.0,hv,0.0,,,7.54,,1.0,1,1.0,True,Ratio,400.0,132.0
864,,,427,956,9900.0,400.0,132.0,825.0125663043,15.444,0.0,0.0032020202,0.0,hv,0.0,,,8.09,,1.0,1,1.0,True,Ratio,400.0,132.0
865,,,427,956,9900.0,400.0,132.0,820.8571672033,15.543,0.0,0.0088787879,0.0,hv,0.0,,,8.06,,1.0,1,1.0,True,Ratio,400.0,132.0
866,,,427,955,9900.0,400.0,132.0,829.1698413546,15.444,0.0,0.0032020202,0.0,hv,0.0,,,7.55,,1.0,1,1.0,True,Ratio,400.0,132.0
867,,,427,956,9900.0,400.0,132.0,792.8415108166,15.345,0.0,0.013040404,0.0,hv,0.0,,,7.98,,1.0,1,1.0,True,Ratio,400.0,132.0
868,,,375,564,9900.0,400.0,275.0,156.7271310686,1.782,0.0,0.0019494949,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
869,,,546,719,9900.0,275.0,132.0,798.6491746224,13.563,0.0,0.0010606061,0.0,hv,0.0,,,7.51,,1.0,1,1.0,True,Ratio,275.0,132.0
870,,,368,957,9900.0,400.0,132.0,802.276386668,11.286,0.0,0.0018787879,0.0,hv,0.0,,,3.95,,1.0,1,1.0,True,Ratio,400.0,132.0
871,,,368,957,9900.0,400.0,132.0,791.2269586693,13.662,0.0,0.001979798,0.0,hv,0.0,,,3.57,,1.0,1,1.0,True,Ratio,400.0,132.0
872,,,405,958,9900.0,400.0,132.0,789.5425032543,13.563,0.0,0.003040404,0.0,hv,0.0,,,0.43,,-1.0,1,1.0,True,Ratio,400.0,132.0
873,,,405,959,9900.0,400.0,132.0,795.5806189155,13.563,0.0,0.0028989899,0.0,hv,0.0,,,7.33,,1.0,1,1.0,True,Ratio,400.0,132.0
874,,,405,960,9900.0,400.0,132.0,788.0594328634,13.662,0.0,0.0028888889,0.0,hv,0.0,,,7.44,,1.0,1,1.0,True,Ratio,400.0,132.0
875,,,135,961,9900.0,400.0,132.0,789.9401508519,13.662,0.0,0.0027171717,0.0,hv,0.0,,,7.65,,1.0,1,1.0,True,Ratio,400.0,132.0
876,,,387,962,9900.0,400.0,132.0,870.8090929251,13.464,0.0,0.0032020202,0.0,hv,0.0,,,2.05,,-1.0,1,1.0,True,Ratio,400.0,132.0
877,,,372,963,9900.0,400.0,132.0,791.2269586693,13.662,0.0,0.002040404,0.0,hv,0.0,,,1.95,,-1.0,1,1.0,True,Ratio,400.0,132.0
878,,,290,964,9900.0,400.0,132.0,845.8415855513,17.622,0.0,0.0032020202,0.0,hv,0.0,,,2.83,,1.0,1,1.0,True,Ratio,400.0,132.0
879,,,290,964,9900.0,400.0,132.0,840.8628568518,16.137,0.0,0.0032020202,0.0,hv,0.0,,,2.98,,1.0,1,1.0,True,Ratio,400.0,132.0
880,,,290,965,9900.0,400.0,132.0,790.7303282188,13.563,0.0,0.001979798,0.0,hv,0.0,,,0.13,,1.0,1,1.0,True,Ratio,400.0,132.0
881,,,290,965,9900.0,400.0,132.0,793.2066642212,13.662,0.0,0.0026565657,0.0,hv,0.0,,,0.13,,1.0,1,1.0,True,Ratio,400.0,132.0
882,,,590,966,9900.0,275.0,132.0,824.9762667186,13.365,0.0,0.0025353535,0.0,hv,0.0,,,0.95,,1.0,1,1.0,True,Ratio,275.0,132.0
883,,,590,967,9900.0,275.0,132.0,797.3573638997,13.266,0.0,0.0012727273,0.0,hv,0.0,,,0.75,,1.0,1,1.0,True,Ratio,275.0,132.0
884,,,324,506,9900.0,400.0,275.0,158.2109518744,1.683,0.0,0.0036464646,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
885,,,283,968,9900.0,400.0,132.0,786.2759873289,13.563,0.0,-0.0440707071,0.0,hv,0.0,,,4.46,,1.0,1,1.0,True,Ratio,400.0,132.0
886,,,335,502,9900.0,400.0,275.0,162.5677670635,1.782,0.0,0.0033737374,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
887,,,335,490,9900.0,400.0,275.0,162.5677670635,1.782,0.0,0.0035353535,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
888,,,201,847,9900.0,400.0,132.0,783.7058232181,13.761,0.0,0.0032020202,0.0,hv,0.0,,,3.74,,1.0,1,1.0,True,Ratio,400.0,132.0
889,,,430,816,9900.0,400.0,132.0,783.7058232181,13.761,0.0,0.0032020202,0.0,hv,0.0,,,4.97,,1.0,1,1.0,True,Ratio,400.0,132.0
890,,,283,969,9900.0,400.0,132.0,783.7058232181,13.761,0.0,-0.0440707071,0.0,hv,0.0,,,1.72,,1.0,1,1.0,True,Ratio,400.0,132.0
891,,,283,969,9900.0,400.0,132.0,783.7058232181,13.761,0.0,-0.0440707071,0.0,hv,0.0,,,1.72,,1.0,1,1.0,True,Ratio,400.0,132.0
892,,,703,637,9900.0,132.0,66.0,3011.9576538358,273.636,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,66.0
893,,,992,996,9900.0,132.0,33.0,2544.3,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
894,,,992,996,9900.0,132.0,33.0,2108.7,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
895,,,1001,1003,9900.0,132.0,33.0,2475.0,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
896,,,1001,1004,9900.0,132.0,11.0,4125.33,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,11.0
897,,,1001,1004,9900.0,132.0,11.0,4125.33,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,11.0
898,,,849,1005,9900.0,132.0,33.0,2098.4938715422,594.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
899,,,849,1005,9900.0,132.0,33.0,2002.77,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
900,,,849,1006,9900.0,132.0,11.0,7375.5,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,11.0
901,,,849,1006,9900.0,132.0,11.0,7335.9,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,11.0
902,,,997,1007,9900.0,132.0,33.0,2481.93,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
903,,,993,1008,9900.0,132.0,33.0,2098.8,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
904,,,993,1008,9900.0,132.0,33.0,2079.0,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
905,,,990,999,9900.0,132.0,33.0,2158.2,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
906,,,1016,1017,9900.0,132.0,33.0,3044.6963349387,113.85,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
907,,,1020,1021,9900.0,132.0,33.0,2647.3858943513,148.797,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
908,,,1020,1021,9900.0,132.0,33.0,2823.4572354622,163.35,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
909,,,1024,1025,9900.0,132.0,33.0,2862.5310142757,120.087,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
910,,,1010,1026,9900.0,132.0,33.0,2962.8349855848,89.397,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
911,,,1010,1026,9900.0,132.0,33.0,5101.5890349202,453.717,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
912,,,1028,1029,9900.0,132.0,33.0,2827.5855931528,140.877,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
913,,,1019,1030,9900.0,132.0,11.0,7930.1635908438,222.948,0.0,-0.0089292929,0.0,hv,,,,,,,1,1.0,True,,132.0,11.0
914,,,1023,1031,9900.0,132.0,33.0,3207.8098853554,123.75,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
915,,,1027,1032,9900.0,132.0,33.0,2632.9433415144,133.848,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
916,,,1027,1032,9900.0,132.0,33.0,2635.5827897184,133.254,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
917,,,1027,1033,9900.0,132.0,33.0,1950.3,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
918,,,1027,1033,9900.0,132.0,33.0,1950.3,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
919,,,1011,1034,9900.0,132.0,33.0,2922.5666907874,109.89,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
920,,,1012,1035,9900.0,132.0,33.0,2985.2305921536,110.979,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
921,,,1015,1036,9900.0,132.0,33.0,2823.3925874092,145.926,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
922,,,1042,1043,9900.0,132.0,33.0,2616.45328003,126.324,0.0,-0.0012626263,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
923,,,1045,1043,9900.0,132.0,33.0,2410.6110298698,103.851,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
924,,,1046,1043,9900.0,132.0,33.0,2425.4899181423,104.841,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
925,,,1047,1048,9900.0,132.0,33.0,2704.2995280525,139.095,0.0,-0.0019191919,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
926,,,1050,1051,9900.0,132.0,33.0,2320.9971173205,78.507,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
927,,,1040,1051,9900.0,132.0,33.0,2337.4653599669,79.794,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
928,,,1056,1060,9900.0,132.0,33.0,2550.8758035851,79.2,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
929,,,1057,1060,9900.0,132.0,33.0,2540.9682829449,78.804,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
930,,,1062,1037,9900.0,132.0,33.0,2872.1081440539,239.679,0.0,-0.0047171717,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
931,,,1063,1037,9900.0,132.0,33.0,2938.2350949323,247.104,0.0,-0.0047272727,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
932,,,1041,1066,9900.0,132.0,33.0,2683.9398355019,137.313,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
933,,,1044,1066,9900.0,132.0,33.0,2679.4529545491,138.501,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
934,,,251,1038,9900.0,132.0,33.0,2803.3418711889,95.931,0.0,-0.0028585859,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
935,,,254,1068,9900.0,132.0,11.0,6616.1345603345,249.777,0.0,-0.0030606061,0.0,hv,,,,,,,1,1.0,True,,132.0,11.0
936,,,254,1068,9900.0,132.0,11.0,6613.6969079782,248.094,0.0,-0.0003131313,0.0,hv,,,,,,,1,1.0,True,,132.0,11.0
937,,,1061,1067,9900.0,132.0,33.0,2914.984787998,123.156,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
938,,,1052,1070,9900.0,132.0,11.0,6302.8964414346,300.96,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,11.0
939,,,1053,1070,9900.0,132.0,11.0,6500.8890001184,166.518,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,11.0
940,,,1054,1069,9900.0,132.0,33.0,2475.0209403914,108.9,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
941,,,1055,1069,9900.0,132.0,33.0,2465.0969027691,73.161,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
942,,,1064,1071,9900.0,132.0,33.0,2365.5268262036,112.86,0.0,-0.0008383838,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
943,,,1065,1071,9900.0,132.0,33.0,2372.1664426859,113.157,0.0,-0.0002929293,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
944,,,1095,1096,9900.0,132.0,33.0,2444.3257681751,79.794,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
945,,,1097,1096,9900.0,132.0,33.0,2482.8007017393,79.299,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
946,,,1101,1102,9900.0,132.0,33.0,2528.4994175079,108.207,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
947,,,1103,1102,9900.0,132.0,33.0,2541.6250082764,107.514,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
948,,,1104,1105,9900.0,132.0,33.0,2322.1977896865,75.933,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
949,,,1106,1105,9900.0,132.0,33.0,2322.1977896865,75.933,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
950,,,1107,1108,9900.0,132.0,33.0,2894.0265486688,136.62,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
951,,,1109,1108,9900.0,132.0,33.0,2852.9467960039,151.47,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
952,,,1110,1111,9900.0,132.0,33.0,3186.052756864,38.511,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
953,,,843,1113,9900.0,132.0,33.0,2025.3282107019,103.752,0.0,-0.004,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
954,,,843,1113,9900.0,132.0,33.0,2068.4330517193,105.633,0.0,-0.0045151515,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
955,,,843,1114,9900.0,132.0,33.0,2691.0227001467,73.161,0.0,-0.0001111111,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
956,,,1118,1119,9900.0,132.0,33.0,2718.0058396378,75.537,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
957,,,1118,1119,9900.0,132.0,33.0,2869.7878270681,74.448,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
958,,,1121,1122,9900.0,132.0,33.0,2362.9548294523,75.636,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
959,,,1123,1122,9900.0,132.0,33.0,2355.2527477205,76.131,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
960,,,1115,1124,9900.0,132.0,33.0,2493.059133685,87.219,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
961,,,1115,1124,9900.0,132.0,33.0,2147.0679064773,93.456,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
962,,,1126,1127,9900.0,132.0,33.0,2400.3804933579,79.398,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
963,,,1129,1127,9900.0,132.0,33.0,2475.9867065952,69.894,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
964,,,1132,1133,9900.0,132.0,33.0,2751.0619413201,75.636,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
965,,,1134,1133,9900.0,132.0,33.0,2751.0483765948,75.141,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
966,,,825,1143,9900.0,132.0,33.0,2866.7065837553,160.875,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
967,,,1145,1143,9900.0,132.0,33.0,2842.5610025977,160.38,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
968,,,1144,1146,9900.0,132.0,33.0,2772.0,0.0,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
969,,,1137,1146,9900.0,132.0,33.0,2864.1352321469,153.648,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
970,,,1092,1147,9900.0,132.0,33.0,2693.9042423405,207.9,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
971,,,1092,1147,9900.0,132.0,33.0,2647.7739966789,211.167,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
972,,,1148,1149,9900.0,132.0,33.0,2434.7076360346,85.041,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
973,,,1151,1152,9900.0,132.0,33.0,2440.7883820243,70.983,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
974,,,1154,1149,9900.0,132.0,33.0,2462.8390794386,70.389,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
975,,,1156,1152,9900.0,132.0,33.0,2438.0038875574,85.932,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
976,,,1158,1159,9900.0,132.0,33.0,3150.3494030504,32.67,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
977,,,1160,1161,9900.0,132.0,33.0,3186.6527340506,39.006,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
978,,,1120,1165,9900.0,132.0,33.0,2711.5544470213,71.181,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
979,,,1120,1165,9900.0,132.0,33.0,2711.5544470213,71.181,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
980,,,823,1173,9900.0,132.0,33.0,2698.868896665,127.215,0.0,-0.0024242424,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
981,,,1150,1176,9900.0,132.0,33.0,2488.2734228225,77.121,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
982,,,1170,1112,9900.0,132.0,33.0,1988.4547745835,118.008,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
983,,,1171,1112,9900.0,132.0,33.0,1971.8511585599,116.325,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
984,,,1157,1176,9900.0,132.0,33.0,2466.3529579596,78.606,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
985,,,1128,1177,9900.0,132.0,33.0,2410.175952774,76.329,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
986,,,1128,1177,9900.0,132.0,33.0,2432.2763980806,77.418,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
987,,,1138,1178,9900.0,132.0,33.0,2829.6313283571,120.978,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
988,,,1138,1178,9900.0,132.0,33.0,2796.5193993427,119.196,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,132.0,33.0
