line_id,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service,geo,vn_from_kv,vn_to_kv,voltage_level_kv
438,,,566,569,1.0,0.4159375,2.9266875,2344.8652904858,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
439,,,566,570,1.0,0.408375,2.919125,2324.6618200239,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
440,,,571,572,1.0,0.45375,2.6393125,3838.2384821289,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
441,,,573,574,1.0,0.45375,2.6393125,3838.2384821289,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
442,,,560,575,1.0,0.559625,5.066875,243.7043624468,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
443,,,562,576,1.0,0.5520625,5.0290625,189.4075355804,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
444,,,577,556,1.0,0.196625,1.8376875,200.7719877153,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
445,,,577,578,1.0,0.2646875,2.465375,89.6529001747,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
446,,,579,551,1.0,0.196625,1.8376875,200.7719877153,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
447,,,579,580,1.0,0.2646875,2.465375,89.6529001747,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
448,,,573,565,1.0,0.5066875,4.643375,372.0805810069,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
449,,,573,567,1.0,0.5066875,4.6509375,393.5467683727,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
450,,,560,4,1.0,0.075625,0.8394375,190.6702524843,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
451,,,562,7,1.0,0.075625,0.8394375,190.6702524843,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
452,,,581,582,1.0,0.0983125,1.2326875,3385.3440192744,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
453,,,583,582,1.0,0.0983125,1.2326875,3385.3440192744,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
454,,,571,584,1.0,0.726,7.7213125,470.1515938741,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
455,,,585,586,1.0,0.484,5.1651875,577.9034363376,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
456,,,587,588,1.0,0.2193125,2.057,1194.5301910606,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
457,,,587,589,1.0,0.21175,2.0494375,1174.7476262333,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
458,,,590,591,1.0,0.2041875,2.3368125,5747.0455351451,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
459,,,590,591,1.0,0.2041875,2.3368125,5747.0455351451,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
460,,,591,592,1.0,0.3100625,3.5770625,8812.9221777404,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
461,,,593,594,1.0,0.09075,1.0511875,2590.2532754711,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
462,,,593,586,1.0,0.4008125,2.9645,7054.3784362847,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
463,,,593,586,1.0,0.4008125,2.9645,7054.3784362847,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
464,,,595,584,1.0,0.3856875,4.5299375,187.7239130419,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
465,,,595,596,1.0,0.3856875,4.5375,188.1448186766,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
466,,,597,595,1.0,0.6276875,5.65675,272.3259456012,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
467,,,598,595,1.0,0.6276875,5.687,337.5663189678,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
468,,,597,599,1.0,0.3025,2.767875,359.0325063336,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
469,,,598,591,1.0,0.3100625,2.8359375,494.9850263169,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
470,,,586,600,1.0,0.2344375,2.525875,157.4187073491,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
471,,,587,590,1.0,0.3251875,3.6829375,9062.9401247066,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
472,,,587,590,1.0,0.3251875,3.766125,9268.3420744027,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
473,,,601,576,1.0,0.1134375,1.134375,1718.5577061665,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
474,,,602,575,1.0,0.1134375,1.0814375,1588.9187707026,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
475,,,603,604,1.0,0.242,2.1704375,82.0765987515,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
476,,,605,606,1.0,1.3915,12.9696875,463.4171037201,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
477,,,605,607,1.0,1.406625,13.052875,667.977242147,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
478,,,605,608,1.0,2.75275,10.481625,410.3829937576,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
479,,,605,609,1.0,2.75275,10.481625,410.3829937576,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
480,,,0,610,1.0,0.9453125,8.5683125,325.3600555637,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
481,,,0,604,1.0,0.93775,8.5380625,570.3271349144,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
482,,,611,610,1.0,0.242,2.14775,81.2347874823,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
483,,,612,613,1.0,0.21175,1.9586875,153.6305566375,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
484,,,0,613,1.0,1.3385625,10.572375,409.5411824884,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
485,,,614,615,1.0,0.8091875,7.5625,191.9329693882,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
486,,,206,616,1.0,0.6428125,5.8458125,443.2136332582,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
487,,,206,612,1.0,0.4235,3.8644375,368.2924302953,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
488,,,617,613,1.0,1.0058125,6.98775,264.3287385434,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
489,,,0,617,1.0,0.33275,3.5921875,145.212443945,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
490,,,614,617,1.0,1.1570625,10.7765625,273.5886625051,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
491,,,618,619,1.0,0.226875,2.1175,53.8759212318,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
492,,,0,620,1.0,1.936,15.7905,516.4512136827,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
493,,,620,618,1.0,0.8696875,5.218125,159.9441411568,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
494,,,615,619,1.0,0.226875,2.1175,53.8759212318,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
495,,,621,622,1.0,0.6276875,5.7701875,524.4484207405,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
496,,,623,624,1.0,0.6276875,5.7550625,492.4595925091,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
497,,,625,619,1.0,0.468875,1.7771875,69.4494297128,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
498,,,626,619,1.0,0.468875,1.7771875,69.4494297128,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
499,,,627,615,1.0,0.015125,0.15125,3.7881507116,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
500,,,628,629,1.0,0.3693888,3.39768,122.3987739573,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
501,,,630,629,1.0,0.3693888,3.39768,122.3987739573,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
502,,,534,854,1.0,2.1175,74.4376875,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
503,,,559,881,1.0,0.0,51.651875,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
504,,,559,882,1.0,0.0,51.651875,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
505,,,411,883,1.0,0.0,131.648,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
506,,,404,884,1.0,1.728,62.688,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
507,,,407,885,1.0,1.712,62.368,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
508,,,407,886,1.0,1.712,61.952,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
509,,,373,887,1.0,4.496,161.744,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
510,,,373,888,1.0,4.416,160.576,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
511,,,421,889,1.0,4.288,132.32,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
512,,,421,890,1.0,4.288,132.32,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
513,,,424,891,1.0,4.208,132.336,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
514,,,424,892,1.0,4.224,132.24,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
515,,,347,893,1.0,4.24,131.568,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
516,,,358,894,1.0,4.24,131.568,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
517,,,358,895,1.0,4.24,131.76,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
518,,,443,896,1.0,2.1175,75.0426875,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
519,,,521,897,1.0,2.1175,74.08225,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
520,,,540,900,1.0,2.08725,74.4376875,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
521,,,346,902,1.0,2.512,80.976,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
522,,,445,454,1.0,0.0378125,10.4891875,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
523,,,65,71,1.0,0.0529375,7.8725625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
524,,,67,69,1.0,0.0529375,7.8725625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
525,,,35,39,1.0,0.096,32.032,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
526,,,528,652,1.0,0.09075,7.65325,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
527,,,375,374,1.0,0.0,16.0,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
528,,,805,806,1.0,0.0,34.848,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
529,,,805,806,1.0,0.0,34.255584,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
530,,,769,906,1.0,0.0,20.9088,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
531,,,796,797,1.0,0.4251456,34.848,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
532,,,25,22,1.0,0.032,8.0,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
533,,,340,341,1.0,0.016,4.8,1790.4732154159,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
534,,,317,355,1.0,0.016,4.8,1790.4732154159,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
535,,,317,356,1.0,0.016,4.8,1790.4732154159,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
536,,,503,505,1.0,0.0075625,7.41125,3788.1086210453,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
537,,,366,290,1.0,0.016,5.6,1790.4732154159,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
538,,,369,290,1.0,0.016,5.6,1790.4732154159,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
539,,,303,331,1.0,0.032,7.104,1790.4931097838,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
540,,,381,396,1.0,0.272,5.6,1790.4732154159,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
541,,,383,396,1.0,0.288,5.6,1790.4732154159,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
542,,,619,609,1.0,0.0378125,3.5014375,3788.1086210453,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
543,,,619,608,1.0,0.0378125,3.5014375,3788.1086210453,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
544,,,582,594,1.0,0.0529375,5.0441875,3788.1086210453,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
545,,,582,592,1.0,0.0529375,5.0441875,3788.1086210453,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
546,,,535,547,1.0,0.0075625,5.1651875,3788.1086210453,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
547,,,343,349,1.0,0.016,4.8,1790.4732154159,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
548,,,564,973,1.0,0.0,0.075625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
549,,,613,974,1.0,0.0,0.075625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
550,,,545,975,1.0,0.0,0.075625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
551,,,543,976,1.0,0.0,0.075625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
552,,,532,977,1.0,0.0,0.075625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
553,,,363,978,1.0,0.0,0.16,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
554,,,605,979,1.0,0.0,0.075625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
555,,,605,980,1.0,0.0,0.075625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
556,,,566,981,1.0,0.0,0.075625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
557,,,613,982,1.0,0.0,0.075625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
558,,,623,983,1.0,0.0,0.075625,0.0,0.0,20.7846096908,1.0,1,ol,True,,275.0,275.0,275.0
559,,,438,984,1.0,0.0,0.16,0.0,0.0,14.2894191624,1.0,1,ol,True,,400.0,400.0,400.0
560,,,787,985,1.0,0.5262048,1.5124032,3628.1188817781,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
561,,,788,986,1.0,0.5174928,1.5699024,3640.9068133855,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
562,,,696,695,1.0,8.137008,18.38232,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
563,,,232,699,1.0,2.1274704,7.9488288,1344.9250356319,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
564,,,232,699,1.0,2.5107984,9.1685088,1400.0958262813,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
565,,,987,759,1.0,0.0,11.4353712,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
566,,,987,758,1.0,0.0,11.4284016,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
567,,,718,719,1.0,0.4826448,0.9896832,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
568,,,707,706,1.0,7.14384,20.73456,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
569,,,750,774,1.0,0.0,20.1926736,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
570,,,750,774,1.0,0.0,19.7361648,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
571,,,244,813,1.0,0.0,54.415152,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
572,,,244,813,1.0,0.0,149.044896,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
573,,,705,704,1.0,6.464304,21.466368,3211.5976808489,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
574,,,683,682,1.0,0.0,275.2992,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
575,,,955,956,1.0,4.059792,14.3748,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
576,,,935,934,1.0,0.0,14.096016,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
577,,,633,632,1.0,0.165528,0.17424,0.0,0.0,86.6025403784,1.0,1,ol,True,,66.0,66.0,66.0
578,,,673,674,1.0,1.411344,91.21464,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
579,,,662,661,1.0,0.0,78.1954272,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
580,,,661,663,1.0,0.0,77.1395328,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
581,,,661,658,1.0,0.0,52.8957792,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
582,,,988,932,1.0,0.836352,1.8591408,5389.1997488647,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
583,,,989,944,1.0,0.836352,1.8591408,5389.1997488647,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
584,,,919,920,1.0,0.243936,10.942272,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
585,,,755,775,1.0,0.0,6.0984,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
586,,,756,775,1.0,0.0,6.0984,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
587,,,658,657,1.0,0.0,54.354168,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
588,,,658,923,1.0,0.0,9.4037328,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
589,,,657,659,1.0,0.0,87.6096144,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
590,,,657,923,1.0,0.0,9.3932784,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
591,,,659,660,1.0,0.0,160.3008,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
592,,,759,757,1.0,0.635976,63.214272,4128.6750618421,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
593,,,758,757,1.0,3.5597232,67.3925472,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
594,,,758,757,1.0,0.0,12.02256,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
595,,,757,747,1.0,3.1206384,6.943464,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
596,,,757,747,1.0,9.983952,201.3796224,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
597,,,757,759,1.0,5.8509792,159.9383808,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
598,,,826,827,1.0,2.282544,9.1476,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
599,,,763,764,1.0,0.0,23.8604256,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
600,,,838,829,1.0,0.0,14.409648,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
601,,,831,990,1.0,0.1411344,0.496584,189.9921267396,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
602,,,831,991,1.0,1.071576,5.2150032,351.3027497311,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
603,,,832,992,1.0,0.4896144,1.8573984,5107.3171992885,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
604,,,832,993,1.0,1.4305104,6.9643728,400.262259314,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
605,,,994,830,1.0,1.3259664,7.7432256,705.3457705209,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
606,,,992,995,1.0,0.0017424,0.017424,0.1826847372,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
607,,,995,997,1.0,1.0332432,5.6993904,1732.0339938639,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
608,,,995,998,1.0,0.5627952,1.7424,105.7744628675,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
609,,,996,999,1.0,0.830907,1.466883,286.4496680075,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
610,,,1000,1001,1.0,0.069696,0.2718144,878.3482166963,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
611,,,1000,1002,1.0,0.2038608,0.7997616,2577.6816425926,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
612,,,1001,849,1.0,0.121968,0.418176,1257.0536770148,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
613,,,1001,993,1.0,0.1794672,0.6133248,1845.1158462215,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
614,,,849,997,1.0,0.339768,1.1377872,2831.6134273696,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
615,,,1007,1005,1.0,0.2087613,0.2358774,11431.6801181341,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
616,,,1008,1003,1.0,0.1401543,0.1610631,6348.6599888998,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
617,,,998,270,1.0,0.0191664,0.060984,10.0476605487,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
618,,,991,1002,1.0,0.3589344,1.7493696,44.2097064144,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
619,,,991,998,1.0,0.5070384,1.5716448,64.4877122491,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
620,,,680,1009,1.0,5.6506032,12.58884,299.2375996149,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
621,,,680,1010,1.0,3.327984,7.413912,176.1080867087,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
622,,,680,1011,1.0,2.1466368,39.630888,113.6299065693,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
623,,,680,1012,1.0,2.1466368,39.630888,113.6299065693,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
624,,,1013,1014,1.0,3.44124,7.6648176,182.1366830379,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
625,,,1013,1015,1.0,2.00376,4.538952,185.6076930456,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
626,,,1018,1016,1.0,0.3728736,0.8311248,19.729951623,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
627,,,1018,684,1.0,0.8746848,2.0333808,259.4123268945,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
628,,,1018,1019,1.0,0.810216,1.803384,42.9309132537,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
629,,,1018,1011,1.0,1.91664,4.26888,101.3900291736,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
630,,,1020,1009,1.0,0.365904,0.8154432,19.3645821485,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
631,,,1022,1013,1.0,1.69884,3.7879776,224.5195420798,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
632,,,1022,1020,1.0,0.365904,0.8154432,19.3645821485,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
633,,,685,1023,1.0,0.4286304,1.019304,167.3392193207,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
634,,,1024,1023,1.0,3.9221424,8.790408,523.5744569575,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
635,,,1024,1015,1.0,1.0558944,2.3905728,54.2573669631,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
636,,,1010,1027,1.0,2.4881472,5.5443168,131.715695557,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
637,,,1014,1028,1.0,0.1376496,0.3066624,7.30738949,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
638,,,1014,1027,1.0,0.235224,0.5262048,12.422562133,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
639,,,1019,1011,1.0,1.106424,2.465496,58.6418006571,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
640,,,1023,1012,1.0,0.8781696,1.977624,45.6711843124,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
641,,,1037,1038,1.0,0.117612,0.099099,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
642,,,1039,1040,1.0,11.58696,25.813656,613.4553476843,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
643,,,1039,654,1.0,0.6115824,1.9183824,88.0540433543,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
644,,,1039,1041,1.0,5.410152,12.2961168,324.2654086181,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
645,,,1042,655,1.0,0.6115824,1.9183824,88.0540433543,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
646,,,1042,1044,1.0,5.40144,12.2821776,278.4115395685,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
647,,,1045,655,1.0,0.9740016,2.1727728,51.6997806417,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
648,,,1046,654,1.0,1.2876336,2.9028384,67.0452985706,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
649,,,1047,654,1.0,9.0029808,20.0567664,476.6244794843,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
650,,,1047,1049,1.0,5.3631072,11.9458944,283.892081686,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
651,,,1050,1049,1.0,2.0873952,4.6504656,110.524266036,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
652,,,1040,254,1.0,2.0873952,4.6504656,110.524266036,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
653,,,654,1052,1.0,4.5668304,10.166904,316.7753343909,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
654,,,655,1053,1.0,4.5668304,10.166904,316.7753343909,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
